Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
5160,44.6498,-69.8157,70000,312.514,0,0.0386574,-0.974646,39.2,0
5161,44.6656,-69.8395,70000,313.378,0,0.022291,-0.986052,39.2,0
5162,44.6816,-69.8629,70000,314.242,0,0.00218248,-0.997793,39.2,0
5163,44.6978,-69.886,70000,315.106,0,359.977,-1.00985,39.2,0
5164,44.7143,-69.9088,70000,315.97,0,359.95,-1.02225,39.2,0
5165,44.731,-69.9312,70000,316.834,0,359.918,-1.03501,39.2,0
5166,44.748,-69.9533,70000,317.698,0,359.881,-1.04815,39.2,0
5167,44.7652,-69.975,70000,318.561,0,359.84,-1.06169,39.2,0
5168,44.7826,-69.9963,70000,319.425,0,359.795,-1.0756,39.2,0
5169,44.8003,-70.0173,70000,320.289,0,359.745,-1.08996,39.2,0
5170,44.8182,-70.038,70000,321.153,0,359.689,-1.10473,39.2,0
5171,44.8363,-70.0582,70000,322.017,0,359.628,-1.11997,39.2,0
5172,44.8546,-70.0781,70000,322.881,0,359.562,-1.13566,39.2,0
5173,44.8731,-70.0975,70000,323.744,0,359.49,-1.15186,39.2,0
5174,44.8919,-70.1166,70000,324.608,0,359.412,-1.16857,39.2,0
5175,44.9108,-70.1353,70000,325.472,0,359.327,-1.18577,39.2,0
5176,44.9299,-70.1536,70000,326.336,0,359.235,-1.20355,39.2,0
5177,44.9493,-70.1715,70000,327.2,0,359.136,-1.22191,39.2,0
5178,44.9688,-70.189,70000,328.064,0,359.03,-1.24086,39.2,0
